Item,Open,Close,Volume
58,0.0019903915950209156,0.002031427374758069,0.3981566340546069
59,0.001864417986340558,0.002946068541045949,0.6916216561900005
60,0.002794102814737052,0.003052188573829122,0.4042656853076476
61,0.0029024463750023967,0.0030446118244488157,0.2313761689781368
62,0.0030082653500100656,0.003026924871198171,0.23150659638092208
63,0.0026127010200696008,0.002652982265651584,0.26640728643204
64,0.0032702839974326978,0.004179076552566144,0.6575346648388399
65,0.004174783522932192,0.005197319477633461,0.7868681603749771
66,0.0048374038972618,0.0048309536214671805,0.4507230847126582
67,0.004676156736267038,0.004547969116339657,0.2578697610858484
68,0.0043486283811821035,0.004376154685768378,0.2686287596149639
69,0.004101720242723449,0.004052744545645795,0.20869778876867395
70,0.00368096556407934,0.003992108623234252,0.20713013553390608
71,0.0037237926889401897,0.0035726819073160377,0.20330146016182132
72,0.00335342879931666,0.0039289392463326776,0.22521158089552296
73,0.0038019017757931865,0.003784921972882377,0.3127207949604294
74,0.004479639386828965,0.004285196585349314,0.4873100748617229
75,0.004147066907035327,0.004136125896684549,0.22345123169147874
76,0.003809457030275177,0.003810183988792631,0.1988206477758101
77,0.0035852213830046865,0.003916304021575801,0.14533783942980266
78,0.0037590662412545946,0.0044165853809255366,0.19998018945992718
79,0.004031174820030181,0.004722308567797475,0.24056919720671383
80,0.004446885373965585,0.004982554391180583,0.21475130319214158
81,0.004797092947980884,0.004782944490209018,0.21184908311338985
82,0.004640884865888182,0.005293329306546293,0.2182450746525582
83,0.00506415740204777,0.005172049028119715,0.19279910910270276
84,0.004910467177470547,0.005169524007233176,0.24491874072282505
85,0.00507171938427195,0.0053615504119416384,0.15581073913990523
86,0.0053564206144960415,0.0053615504119416384,0.16510895075782528
87,0.0050616395445322905,0.005144260304602225,0.14612040384651448
88,0.004928103953627746,0.00503561525093252,0.12454939436005465
89,0.004802130344947395,0.0044165853809255366,0.23057425081778582
90,0.004061402565700339,0.004302881851879261,0.17921025666670354
91,0.003940466353986493,0.0043256205336236735,0.14537233958150714
92,0.004124392733911613,0.003615632563197633,0.2678546098693995
93,0.0032702839974326978,0.003686378689479514,0.21299516132367108
94,0.0035146759603114225,0.0031608403743816262,0.18421951040077394
95,0.0029049642325178794,0.003496885739261083,0.2826181503975812
96,0.0030586477293529056,0.0032113677796435283,0.2024111879544223
97,0.0033080821350047786,0.0031532568781185207,0.19502983842388882
98,0.0028369383492756403,0.003201264322655986,0.26163111908875364
99,0.0031569114498785876,0.003451401628889456,0.12559617945079604
100,0.0031695108290692824,0.0032543251824079193,0.11645363924910361
101,0.0029125194869998663,0.0026656174904084607,0.15565759212502184
102,0.0025270383606701644,0.0022992516342421783,0.37130625989024385
103,0.002045819781008004,0.0029056445927715894,0.2695880321257719
104,0.0028369383492756403,0.002776787564964701,0.19243727824336287
105,0.0023733548638351348,0.0023573625357671893,0.16839487984090024
106,0.002139037694889434,0.002286616409485305,0.20453336801780642
107,0.0021088099492192775,0.0019935284473702394,0.21188694913355333
108,0.0016905731280906465,0.0025493889404756484,0.4063188650676227
109,0.002380910118317125,0.0021653361310587232,0.2194997021206414
110,0.001932445551518341,0.001599365434082978,0.20205356443065614
111,0.0014814547175263336,0.0019354107989624399,0.3111009707645474
112,0.001650263860745278,0.0017534929114036094,0.2502427031578097
113,0.0014033540403510809,0.0022007083508393116,0.344080591392705
114,0.0018215841337375152,0.0017408576866467362,0.23821140635120147
115,0.001536882903513427,0.0016498995862276773,0.19808352258329442
116,0.0014814547175263336,0.0017181206916230228,0.18858672472629479
117,0.0015142104123252627,0.0018166622883051837,0.24578292744966707
118,0.0016301024993304047,0.0022512425029840143,0.27653770902644176
119,0.0020130657681446257,0.002061741119162089,0.1847487932159479
120,0.0018744927802735768,0.0021021735010399428,0.1265470372904567
121,0.0018543381466008969,0.0017080104877526849,0.1518137703448717
122,0.0014008294550934032,0.0013517548354567439,0.24199884983466374
123,0.0012673005919310604,0.0020971150256633795,0.24881894079966305
124,0.001476419002495375,0.0016675865394783218,0.20863804460352714
125,0.0014587822263381744,0.0018394009700496063,0.04487508060052864
126,0.0013655559027790035,0.001599365434082978,0.14208556903131747
127,0.0013504453938150193,0.0012885922054379668,0.17663620876270197
128,0.0009448087928448576,0.00119510149388922,0.22656886735160486
129,0.0010002361378641748,0.0010940399364826187,0.1454228276083918
130,0.000851583310253463,0.0012582700274304456,0.2342809134582327
131,0.0008667005469596353,0.0005786042350119213,0.26502643889674526
132,7.558281965977347e-05,0.0003992063081775382,0.3619684993179308
133,0.0001940003328903643,0.0,0.2847731476784403
134,0.0,0.0004295284861850542,0.29424133565353866
135,0.0003602832089160887,0.000563443989368511,0.2870005111311674
136,0.0003098991476376996,0.0008666404686332157,0.40429345372243414
137,0.0023254836142655826,0.0024836928559668382,0.5790190512963163
138,0.002038264526526017,0.0025392787366053104,0.2543768310925465
139,0.0024010647519898103,0.0027161448956703593,0.20357746137545735
140,0.0025320824853788636,0.0028450086703600466,0.16337132116587916
141,0.0025875106713659553,0.0033351730789566453,0.25634081533835873
142,0.0032173753508966396,0.003216426255020095,0.2072403677259375
143,0.0030762845055101115,0.003769760040518268,0.19415639555878467
144,0.0038044196333086623,0.0043685779363880715,0.25466208844444466
145,0.0039026749441566054,0.004171499803185838,0.20024441013395677
146,0.0040110117766797605,0.0044191120885327725,0.15186089250329737
147,0.004076521484342063,0.004780419469322486,0.2390957882887973
148,0.0038598478192957524,0.004454484308313361,0.5431725522082261
149,0.004028648552836963,0.004179076552566144,0.36064823741489765
150,0.003869920931293229,0.003565098411052932,0.2862238369842588
151,0.003451692519842342,0.0032644269526747646,0.27359425705906765
152,0.0029024463750023967,0.003385707231101343,0.1960353916260078
153,0.0028974022502936923,0.0032795888850388737,0.22000794825794673
154,0.003104001121406977,0.00335286003220729,0.20200391787088628
155,0.0034290116189764352,0.003987050147857682,0.24519894927203478
156,0.0038724471984864506,0.004373627978161142,0.22113635565881828
157,0.004099193975530227,0.004275093128361775,0.16099081069826865
158,0.00402613069532148,0.004355942711631198,0.14752901979659577
159,0.003922829577829294,0.004014845618257967,0.14448543324256707
160,0.003766628223478778,0.004282669877742085,0.15973450029595604
161,0.004099193975530227,0.004204347002079894,0.14750040991469449
162,0.0040714840873755515,0.004330679009000244,0.1832425670805563
163,0.003932911099504503,0.004568181090476841,0.14981444448024017
164,0.004225174311952774,0.00412096565104114,0.2081769206246475
165,0.0038447289006540326,0.003994633644120787,0.27103787996447565
166,0.003932911099504503,0.0041159139225473654,0.19074088054003918
167,0.003917793862798329,0.004340780779267089,0.1590520704658987
168,0.004220130187244073,0.004474696282450544,0.1091042654689304
169,0.004343584256473399,0.005257955400045004,0.290609563586304
170,0.004875193625156142,0.004891589543878727,0.2790831470485421
171,0.0047542658231200345,0.005591474057317228,0.3673934378066847
172,0.005452158067828502,0.005520727931035347,0.25558770227066296
173,0.005215329769109513,0.005515677889262273,0.27157641891791173
174,0.00531106722244197,0.00554852508815633,0.4926306714282486
175,0.005321147062181637,0.005945206375447336,0.3307837280455219
176,0.005540340266678968,0.005937629626067026,0.2272807485306782
177,0.00576205637449843,0.005919942672816382,0.2814123280221532
178,0.0055604949003516535,0.005866881813064445,0.19829473082909516
179,0.005636084447753622,0.005836561321777624,0.19972859079261873
180,0.005706629870446886,0.006213028948210747,0.2336102641677818
181,0.005925821393008672,0.006058901470890115,0.2249953238470338
182,0.005686466827096465,0.005642008209461929,0.18622388506809395
183,0.005563012757867136,0.006336835934244561,0.24448959249430569
184,0.006160131834212181,0.006806795115586779,0.3178040978005973
185,0.0064095595121218575,0.0065035986363220725,0.22987835751389263
186,0.006371768102291973,0.006655192659152676,0.20380381602932346
187,0.0063944473212223275,0.006647615909772369,0.10829813997300575
188,0.005888029983178784,0.006111962330642045,0.20050694787375684
189,0.005724266646604088,0.005914884197439815,0.22396873396704625
190,0.005636084447753622,0.006243351126218264,0.23550104077461137
191,0.005744421280276774,0.006104383894541038,0.19186508060533702
192,0.005716702982444359,0.005950256417220403,0.12667409882478298
193,0.0055604949003516535,0.006053851429117034,0.11803812182616637
194,0.005746939137792253,0.0058466630920444695,0.14609684276730167
195,0.005464757447019193,0.005700119110986937,0.15819798134443364
196,0.005512628696588744,0.006213028948210747,0.1645089847050129
197,0.006021558846341132,0.006152393025799204,0.19195932492218837
198,0.005910704156302498,0.006248402854712036,0.1392161661700408
199,0.005872912746472607,0.005967943370471048,0.13087133679312557
200,0.0057998477843283144,0.006028587726486087,0.3271081996883206
201,0.006936131483838093,0.007155467271619616,0.44102770061657903
202,0.0068630682036293494,0.007398027828472776,0.17850089988897444
203,0.007120057863763213,0.0077795556170031695,0.23653015505594316
204,0.007427431585175469,0.007675962291827225,0.12554821582525566
205,0.0074627034555543245,0.007835141497641638,0.13216046441291324
206,0.007601276443425373,0.007963998525448523,0.11639557801818627
207,0.007563485033595489,0.007514258065126291,0.1651434509095298
208,0.007120057863763213,0.007516783086012826,0.1365790082324334
209,0.00748790389587126,0.007683539041207539,0.137046863948231
210,0.007399721697020793,0.007198424674384007,0.17001975283947068
211,0.006850468824438651,0.007152942250733077,0.12623064565531295
212,0.006961330242219482,0.006978602799275259,0.11613472321261566
213,0.006858030806662842,0.007337391906061237,0.11694253164276981
214,0.007235949950768358,0.007539520081036538,0.14439707919551897
215,0.007127613118245203,0.008029692923236636,0.1939788459975737
216,0.007853223660786085,0.008254566526839152,0.2637415186125313
217,0.008016993725102978,0.008198973899317884,0.09869700019377786
218,0.007933848923219015,0.008509755561566393,0.12178012608543247
219,0.00833192270099722,0.00867398480915387,0.16333682101417463
220,0.008394912869208494,0.008433957706790738,0.18328211603494926
221,0.008349559477154423,0.008828112286474505,0.1948876304814971
222,0.008417587042332204,0.008888749895606748,0.12651337860586692
223,0.008483095068058957,0.009045402393813918,0.1578790653079457
224,0.00899203194555354,0.009583582680551478,0.17346808507569117
225,0.009387587865816258,0.01001563787434377,0.1882762233609543
226,0.009523641314236279,0.010349156531615994,0.14221683790121753
227,0.010274450615158547,0.009821084762028075,0.30935576796856856
228,0.009732759724800595,0.010394638955266924,0.2977367900481848
229,0.010397904684387876,0.010392105500776896,0.3340730229970558
230,0.010198861067756582,0.0103567332809963,0.24794381500032936
231,0.010095559950264392,0.01027083365595381,0.22528226413316144
232,0.010115722993614816,0.010220299503809106,0.19957460231062063
233,0.01005777022237005,0.010258198431196934,0.1855406137709219
234,0.009803305147493856,0.009894357595917192,0.17813149582560184
235,0.009649614922916636,0.009189421353984912,0.28831656569862685
236,0.00894415901404844,0.009497676308626189,0.2220358840044795
237,0.009364913692692545,0.009621481607939306,0.13653777634381098
238,0.009291850412483801,0.00896202778965796,0.2948657042526786
239,0.00912556080871588,0.009697279462714955,0.24390645578378817
240,0.009402705102522432,0.009570947455794605,0.2364771426277143
241,0.009395149848040442,0.009361235784556199,0.20871125224250986
242,0.009044940592089601,0.008792740066693913,0.20319291090401936
243,0.008314287606775567,0.009004978445539559,0.26024101541519673
244,0.008752677379641326,0.008613348886742327,0.1569467197448095
245,0.008306732352293577,0.008143389705400112,0.2578950050992907
246,0.007994314506172617,0.007966523546335058,0.1706542190439876
247,0.0076642666116366505,0.007792184094877244,0.13380553262223754
248,0.006656467650580519,0.007794715862646571,0.5680825032059897
249,0.007178003907265786,0.007630479868176299,0.3228916079763389
250,0.008117768575401942,0.008633560860879507,0.30983456275685783
251,0.008707330715329448,0.00837078832988916,0.35848650839712054
252,0.008142967333783328,0.008840749197952082,0.2409638452835287
253,0.008576314663875935,0.008686620033910743,0.23720164581350878
254,0.008624185913445492,0.008792740066693913,0.22589148632423606
255,0.008747641664610367,0.010586658613092588,0.9928862370119552
256,0.010838813996704666,0.011705969842449303,0.8737530058407436
257,0.011138632463634932,0.011402771676463907,0.41917227524533573
258,0.010798496319681557,0.011104626925692968,0.38083671643183326
259,0.011073124437908179,0.011731231858359554,0.360216564785034
260,0.011546787763088345,0.011188001529848923,0.48108237674550336
261,0.010171149497666357,0.00970233119120873,0.69696244796728
262,0.009296887809450309,0.009558312231037732,0.3963988092519069
263,0.009425379275646146,0.009126258723966137,0.423311451982761
264,0.008566239869942923,0.00885085096821892,0.3492017602530364
265,0.008805587708112936,0.009103521728942422,0.26517201270759594
266,0.008913924540636088,0.008989818199896147,0.25860856921259356
267,0.008913924540636088,0.008770001384949497,0.282921078558889
268,0.008709850254780476,0.008911495324233963,0.25731355132300265
269,0.008742604267643856,0.008812952040831093,0.16003574552303435
270,0.008347041619638944,0.008858434464482026,0.24361110082651305
271,0.008692213478623277,0.00860829715824856,0.18599248161153936
272,0.008160604109940534,0.008610823865855788,0.17312644942710514
273,0.008205950774252412,0.008406162236390456,0.16030080766417865
274,0.008243742184082296,0.008459221409421689,0.24611278255864666
275,0.008251304166306483,0.008964554497265196,0.30694833055328624
276,0.008490650322540951,0.008972131246645502,0.19040681809548587
277,0.008604031279772807,0.008236879573588504,0.24495492380875905
278,0.008238704787115789,0.008643671064749845,0.20394265810325618
279,0.008422631167040909,0.008598188641098918,0.1609420056056135
280,0.008289095576136368,0.00874978941081232,0.13900243352289587
281,0.008493176589734173,0.008727045668905803,0.09563069402765109
282,0.008445303658229073,0.008631035839992971,0.10651170528840444
283,0.008294132973102879,0.008901385120363621,0.17197616388125025
284,0.008629223310412,0.009735178390102782,0.3335412157805377
285,0.009843614414839223,0.009813508012647769,0.23824843090425019
286,0.009430423400354854,0.00970233119120873,0.14198122710908923
287,0.009601741991411537,0.009560838938644964,0.17141911265128978
288,0.008709850254780476,0.00840363552878322,0.3306861178602116
289,0.007878422419167471,0.0085754499593545,0.2626661236398886
290,0.008137923209074624,0.009194479829361482,0.41174212062214716
291,0.00882826692704329,0.008777579821050504,0.24479252065561347
292,0.008606550819223836,0.009007503466426094,0.23845122447890343
293,0.009087769398885996,0.009479989355375541,0.20367675449499711
294,0.009150759567097266,0.009361235784556199,0.1745552605879403
295,0.00928681301551729,0.00943198191083808,0.13991290094104875
296,0.009339721662053355,0.00942440516145777,0.12212933493805118
297,0.009155795282128232,0.009904466113066829,0.20554649442395806
298,0.009493405158888382,0.009533050215127478,0.24716377498496178
299,0.009289330873032773,0.00993731499868158,0.22573497344089366
300,0.009631978146759434,0.009828669945011878,0.15448458696706885
301,0.009526159171751761,0.009833719986784948,0.1581525421202375
302,0.009702523569452698,0.010222824524695641,0.20060371659195242
303,0.009982187402710278,0.01031125760422817,0.13327288393860465
304,0.010143432881769492,0.010915125541871044,0.19277049922080147
305,0.010581824336570803,0.010937864223615456,0.1550837115527665
306,0.010486086883238342,0.010826692462338515,0.12184323611903826
307,0.010647332362297555,0.01141540015433798,0.24629117358697233
308,0.011080679692390166,0.011316865304538614,0.2664459939193182
309,0.010871561281825853,0.010755946336056635,0.26953670263177254
310,0.010697723151318138,0.010884803363863523,0.20443912370095513
311,0.010720395642506302,0.01067256498501788,0.16682386073767336
312,0.01068512377212744,0.010859541347953269,0.13720253536445864
313,0.01068512377212744,0.01107430474768545,0.16182807047743886
314,0.010886678518532027,0.011016193846160443,0.12962680693041934
315,0.010680086375160935,0.011119787171336376,0.0931828661908611
316,0.010954706083709811,0.010859541347953269,0.11056084504455209
317,0.01056670541792908,0.011011135370783876,0.09226650850290499
318,0.010624651461431656,0.010591717088469158,0.15133497555658243
319,0.010156032260960183,0.010490648784179756,0.18368854465137058
320,0.009868813173220612,0.009997950921093126,0.20270149410900895
321,0.009785668371336657,0.010298622379471293,0.16937098169400316
322,0.01014595073928497,0.010025746391493411,0.21231189002649903
323,0.00968236893578001,0.010038374869367489,0.12579813155833458
324,0.009689924190262003,0.010005534417356224,0.1143390323897522
325,0.00986628858796294,0.010182400576421285,0.14344958722431733
326,0.010042651303728327,0.01082416744145198,0.22083763483308422
327,0.010639770380073372,0.010755946336056635,0.30347054696804976
328,0.010707796263315611,0.011289068147417624,0.34310701394094634
329,0.012559615711433245,0.012170870548414954,0.5085857293909077
330,0.011702995845181051,0.012443746536392833,0.19652933282236246
331,0.012184214424843211,0.012413431105268114,0.17161769889036932
332,0.012058242498098403,0.01233004975422936,0.14637789278362612
333,0.012073359734804577,0.012562500107212186,0.13815002733566029
334,0.012345461585837974,0.012565026814819419,0.15946691375346744
335,0.012363096680059627,0.012668620139995356,0.1011380962936499
336,0.012433642102752895,0.013454412712079847,0.24526037637141107
337,0.013035798576064447,0.013742447258980444,0.2219517372930051
338,0.01339860721120599,0.014202297923173018,0.2020451497595087
339,0.013831952859363048,0.014318519726223033,0.34614639315940127
340,0.014111616692620628,0.014672250357632437,0.1827932236412831
341,0.014585280017800795,0.014828904542560311,0.18226730669456814
342,0.014572680638610103,0.014364002149873966,0.27319624311379376
343,0.014310653581509725,0.014318519726223033,0.32496245854572364
344,0.013962970592752106,0.014849116516697491,0.207314416832035
345,0.014738970242378021,0.01499566724463782,0.17307091259753205
346,0.014759124876050703,0.015490890128610988,0.17864479076559564
347,0.015308371020890655,0.01588504470829475,0.15836459183315293
348,0.0156938538291559,0.01572081546070727,0.26023175927693454
349,0.015388999647194666,0.015164948220719067,0.2530153373008909
350,0.015184916951661322,0.01590525836915263,0.17656131818948972
351,0.015802190661679053,0.01608970802448078,0.180388310627345
352,0.015764397569913623,0.01720648579934747,0.4306498866904425
353,0.017218138194446408,0.01781793217309135,0.3761413299315623
354,0.017477644030160208,0.017112994244438386,0.2523842369648329
355,0.016855334605111516,0.017853302706151243,0.25280833639066386
356,0.017555746389271012,0.01819187477863793,0.26305993024958874
357,0.017779982036541492,0.01843695866965693,0.3205969271544323
358,0.01845772805725502,0.018545603723326642,0.5618691100307208
359,0.018666836376206045,0.01865172544283051,0.359497110401928
360,0.01871219145019567,0.01756526815925065,0.5496013609648696
361,0.017036734717843414,0.017613275603788114,0.4150591839884676
362,0.017490245091286456,0.016885600680111426,0.50364968329582
363,0.01649504382748546,0.01720142901069161,0.27883154838123364
364,0.01735670950038191,0.017643592721633544,0.23013248058254532
365,0.018026890175000154,0.01880332789926461,0.26000035582037995
366,0.018382138509853055,0.018442018831754205,0.26974370354199956
367,0.01817554636648196,0.017908890273510412,0.25606565559183747
368,0.01762881639722195,0.018502656440886445,0.24690965191630915
369,0.018170500559837703,0.01827525612967669,0.17623567041608384
370,0.018256164901172697,0.018108500174481977,0.2764687087230328
371,0.01820325457270109,0.017428825948459965,0.3905480884030926
372,0.01735418996093088,0.017994794958714998,0.27926153807686777
373,0.017795099273247673,0.017658752967276946,0.2382240283579226
374,0.01769683723465754,0.018032695572823533,0.32829046098453574
375,0.017465046332905063,0.017835619126341996,0.28532178423725335
376,0.017704399216881724,0.019328872961245296,0.3356953715942821
377,0.019417645677128316,0.020738738698227052,0.4230186214268301
378,0.020508582712326216,0.02062504022934287,0.24920854007378945
379,0.02031962061737013,0.020127292324483174,0.28560956599049575
380,0.01943780199273655,0.020637677140820446,0.3635016524009942
381,0.02024151825825933,0.02064777722436658,0.23330397013801507
382,0.020689982825058115,0.021072257355499273,0.19809362018867138
383,0.02098728511640844,0.021997015472540293,0.2590991445404892
384,0.021833830188727622,0.02209050028056659,0.2676661212356969
385,0.021811157697539454,0.02229515347642843,0.19970166384494697
386,0.02178343939970704,0.02209555032233966,0.21379539654979252
387,0.022315048768389786,0.02257056123217565,0.20659327951469947
388,0.022655183230407605,0.02351805634424038,0.33728574444114806
389,0.02307341332379404,0.023505422806204206,0.29783187583215087
390,0.021957284257956948,0.02127944400585114,0.5258703053948621
391,0.021571801449691695,0.021878260215000243,0.43598058086234515
392,0.023728476761706113,0.024086552062102667,0.6434762737528136
393,0.02379902050246383,0.023543320046871333,0.3352796868395986
394,0.02333040298392791,0.02293187029968606,0.31901833484717274
395,0.022987748982459054,0.02048860139199358,0.5159830667966213
396,0.0206370758604576,0.021307237789530732,0.5123058555051905
397,0.021395437051990762,0.021683707102684552,0.24258198654518126
398,0.021045231159911013,0.020511345133900093,0.1904539402539115
399,0.020450636668823644,0.021370402106270205,0.2643776677512777
400,0.02096460926134918,0.021314817912352436,0.27182044438118746
401,0.021423155349823177,0.021057093736414463,0.22919424474960587
402,0.019999645834831638,0.01913179314132237,0.32455013965949914
403,0.01798658090765479,0.018780587530799496,0.4103057362572793
404,0.019296711147350015,0.019485525459452473,0.21260976938511833
405,0.019289155892868025,0.018535503639780494,0.20843104369330018
406,0.01789083840851568,0.017491997012082233,0.2847176108488672
407,0.0164471793056581,0.01677189883778584,0.5473268753537168
408,0.01770691875633275,0.0180377523614794,0.3454866829414421
409,0.018198218857670128,0.018078176309753752,0.227757860384738
410,0.017757309545353334,0.0194299311452105,0.37793870368865523
411,0.020027364132664052,0.020678101089094805,0.30542779947694404
412,0.020498501190651004,0.020314258567094366,0.2468473833498181
413,0.019853519274414144,0.021383035644306388,0.2603697598837525
414,0.020574090738052976,0.0206124066913067,0.19894434344167744
415,0.01996941136141929,0.01924043819499207,0.3407694182961878
416,0.01968974584622616,0.021074780689665118,0.3370114261617415
417,0.02039268389757888,0.021623066120110918,0.4177687080979429
418,0.02211097280059862,0.022186508422758724,0.24986740882463393
419,0.022224348712023834,0.02362164460925422,0.38208461216299844
420,0.023491646781051576,0.021751928208079897,0.6860284242782978
421,0.021120820707312984,0.021309764497137965,0.5577164698194597
422,0.020226401021553153,0.020491124726159417,0.41626416489678086
423,0.02148110139332575,0.02173929467004372,0.4334730088604083
424,0.021710376119498297,0.021431046462285247,0.2784167050936649
425,0.02122915417596504,0.02177466520310361,0.29370868696990576
426,0.021944683196830704,0.021863099969356835,0.18353455616937242
427,0.021375284100253626,0.02226988977379748,0.1688560038197799
428,0.021985002555789362,0.022168821469508077,0.2247689691931677
429,0.022002639331946565,0.02280301158515847,0.30612621718218147
430,0.023000350043585305,0.022765114344491348,0.2949439606943498
431,0.02227725567662435,0.02264888579455853,0.1942565301454392
432,0.022526683354534026,0.023619117901646988,0.32860264528410577
433,0.023935075632819394,0.024662624529345256,0.30254156727337245
434,0.02396279393065181,0.025900684269359223,0.3447318869395168
435,0.025885158801462714,0.025797089257462588,0.27943319736827554
436,0.02570879440376178,0.026234202926631443,0.18414630276179123
437,0.02562564960187782,0.02597395541652764,0.17119444093165315
438,0.025925468068808084,0.026699103632597095,0.23790090498586097
439,0.026409206187921273,0.02723223219084088,0.22437768698481175
440,0.02671910617652675,0.02709831668765743,0.1944601651872072
441,0.026774532680578292,0.026673839929966137,0.18377353282995967
442,0.02686775227639527,0.027990220858921597,0.2698774968132438
443,0.028157732928224467,0.02962244361222282,0.23755842787016018
444,0.029848296805669604,0.02960980670074525,0.31820631908144487
445,0.029180642398244583,0.029339459107095296,0.1869685834646423
446,0.02966941623238873,0.028187307425727323,0.4804007883825608
447,0.02803679503457507,0.02945568091014531,0.2833123607672449
448,0.02928897923076773,0.029387459804749966,0.3102855891303606
449,0.02867422506020103,0.03004439366230687,0.3072504172474793
450,0.030475652037362543,0.030845339733151976,0.3252165816143763
451,0.030175833570432284,0.031034839430253203,0.23387616777604092
452,0.03086617056065876,0.03025663372787321,0.3745526400189258
453,0.029886096625177223,0.03125212953759261,0.48205595419726205
454,0.03447407032162603,0.034233573671860563,0.5258315979075839
455,0.03378121042807743,0.03417546277033555,0.3735613917577575
456,0.03354438044742289,0.03337956674126352,0.27893252443500294
457,0.033650197740495005,0.03386468785496984,0.1987752085516139
458,0.03369050700784038,0.03396322270476921,0.14879122046871163
459,0.033874433387765496,0.03444581373742691,0.2686582109639799
460,0.034239753152680324,0.035191178987795634,0.23677165611787465
461,0.03448414511555904,0.03455698887214524,0.22827452119319075
462,0.03463783702207183,0.034665633925814954,0.28750118406444003
463,0.033650197740495005,0.03423863046051642,0.2280161907889644
464,0.03409362659226284,0.03565608306720268,0.2732601946145143
465,0.034990562453602596,0.03426894757836185,0.28516106401833724
466,0.03399789082086593,0.031532590708554305,0.5544456871444502
467,0.030087653053517356,0.028980670000309322,0.4450558036948581
468,0.028608713670603185,0.02604723331057885,0.517988282931056
469,0.027492587968637183,0.030140405177940408,0.5090872437912951
470,0.03160186262487485,0.029167642989803316,0.4218515065386803
471,0.028888379185796308,0.028710319033217975,0.4333442643918525
472,0.028613752749505242,0.029238390802805894,0.40211489536236217
473,0.028815315905587564,0.02862188764040615,0.3332753121722786
474,0.02870697907306441,0.029859944006978716,0.4502434484572542
475,0.028749804515989713,0.02976140915717935,0.3523227617816215
476,0.030301807179112634,0.030539618233000734,0.12631310943255786
